uuid,manufacturer_material_uuid,vendor_uuid,rate,rate_before_tax,tax_amount,tax_percent,currency,updated_at
343789b6-fb61-4153-ab58-f3fdb7ce5b92,041aeb62-91d8-4bd5-842a-4c7ce8c567ef,0da2301d-3c5f-406c-9b2a-1b38d69dc354,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
2af9df22-a647-4955-9690-2e7e072af96f,0cf53d25-33f2-46aa-8828-5f594edf4cb1,4bbb556b-6cae-48d4-8bdc-6d10d9bd4cac,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
bc928af7-352f-4e21-8060-a8344ecc9493,0cf53d25-33f2-46aa-8828-5f594edf4cb1,6ba274be-8800-4ce2-b255-b3294aac0507,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
5bd0af43-a137-4415-81d7-b9acb23a01e7,0cf53d25-33f2-46aa-8828-5f594edf4cb1,1ceb5d2a-54bd-4ff5-9b67-0fe412b8f305,35,29.661016949152543,5.338983050847457,18,INR,2025-12-30T03:30:00.000Z
1f2aac63-af96-4cbb-9a10-5a5254bbcbf9,0cf53d25-33f2-46aa-8828-5f594edf4cb1,c18bfbcb-7f6d-4011-a77f-2fab25e06d85,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
5221de8d-f86d-4ba4-9d1d-753782dc5606,0cf53d25-33f2-46aa-8828-5f594edf4cb1,0da2301d-3c5f-406c-9b2a-1b38d69dc354,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
30035e4c-175a-43cc-abae-f91adc8b11ca,bf00b54f-f1da-454b-8fb1-3d6b9b14a1de,4bbb556b-6cae-48d4-8bdc-6d10d9bd4cac,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
ca597dbe-8ae8-42a5-a9b7-f975d4554ad6,bf00b54f-f1da-454b-8fb1-3d6b9b14a1de,6ba274be-8800-4ce2-b255-b3294aac0507,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
d6695520-5f93-4062-adca-acb6ffd350eb,bf00b54f-f1da-454b-8fb1-3d6b9b14a1de,1ceb5d2a-54bd-4ff5-9b67-0fe412b8f305,35,29.661016949152543,5.338983050847457,18,INR,2025-12-30T03:30:00.000Z
17c6c454-481d-408f-95fd-5d3f012d7a42,bf00b54f-f1da-454b-8fb1-3d6b9b14a1de,c18bfbcb-7f6d-4011-a77f-2fab25e06d85,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
5219747f-6367-49e3-bce6-a9bb835a052e,bf00b54f-f1da-454b-8fb1-3d6b9b14a1de,0da2301d-3c5f-406c-9b2a-1b38d69dc354,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
40679b25-a9c0-498e-8850-6e9afaa5fda1,4e7843fb-06bc-4222-8423-f616d75df767,4bbb556b-6cae-48d4-8bdc-6d10d9bd4cac,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
345982cf-60e5-4569-8655-2532be4ad27a,4e7843fb-06bc-4222-8423-f616d75df767,6ba274be-8800-4ce2-b255-b3294aac0507,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
5d9ab395-afbb-4d73-9c74-13717c7b205c,4e7843fb-06bc-4222-8423-f616d75df767,1ceb5d2a-54bd-4ff5-9b67-0fe412b8f305,35,29.661016949152543,5.338983050847457,18,INR,2025-12-30T03:30:00.000Z
5e599cd2-90ab-4732-b13d-2912c867b44a,4e7843fb-06bc-4222-8423-f616d75df767,c18bfbcb-7f6d-4011-a77f-2fab25e06d85,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
9caf4bea-35b6-4057-890e-d7a59ea9556c,4e7843fb-06bc-4222-8423-f616d75df767,0da2301d-3c5f-406c-9b2a-1b38d69dc354,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
414061c7-2acc-45a4-a8af-e3faac485232,f6eb9288-ed64-4f34-af1c-1438aec78d86,4bbb556b-6cae-48d4-8bdc-6d10d9bd4cac,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
e40cb7ef-e96a-409a-804e-620af374b8ec,f6eb9288-ed64-4f34-af1c-1438aec78d86,6ba274be-8800-4ce2-b255-b3294aac0507,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
1fc54627-4f41-4628-ab83-3ffc73451840,f6eb9288-ed64-4f34-af1c-1438aec78d86,1ceb5d2a-54bd-4ff5-9b67-0fe412b8f305,35,29.661016949152543,5.338983050847457,18,INR,2025-12-30T03:30:00.000Z
8d1cc1df-d94b-43b2-bf9f-70a4e195fe5a,f6eb9288-ed64-4f34-af1c-1438aec78d86,c18bfbcb-7f6d-4011-a77f-2fab25e06d85,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
7a6e5488-d047-452b-8204-595a8088a733,f6eb9288-ed64-4f34-af1c-1438aec78d86,0da2301d-3c5f-406c-9b2a-1b38d69dc354,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
237c3908-be37-4e7c-8862-5975479d227b,9a4c47bd-38a1-4c00-abab-9cf98aadb261,4bbb556b-6cae-48d4-8bdc-6d10d9bd4cac,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
1d74e53c-0a3f-480d-a6d6-5c82b84f217a,9a4c47bd-38a1-4c00-abab-9cf98aadb261,6ba274be-8800-4ce2-b255-b3294aac0507,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
5df6c002-a059-4f72-82ec-4555532a809a,9a4c47bd-38a1-4c00-abab-9cf98aadb261,1ceb5d2a-54bd-4ff5-9b67-0fe412b8f305,35,29.661016949152543,5.338983050847457,18,INR,2025-12-30T03:30:00.000Z
b5384ff9-24fe-4406-a585-53eab9da37e3,9a4c47bd-38a1-4c00-abab-9cf98aadb261,c18bfbcb-7f6d-4011-a77f-2fab25e06d85,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
a17e49d0-710e-446c-92a0-026ac44088b6,9a4c47bd-38a1-4c00-abab-9cf98aadb261,0da2301d-3c5f-406c-9b2a-1b38d69dc354,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
acca9d60-c077-4fc8-ba9a-35e4cb2c3bda,7dd35408-eeb6-42ba-9ea2-af405d130988,4bbb556b-6cae-48d4-8bdc-6d10d9bd4cac,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
41340058-92a0-470d-871a-4adc5dc926fc,7dd35408-eeb6-42ba-9ea2-af405d130988,6ba274be-8800-4ce2-b255-b3294aac0507,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
76944f8a-1ce1-474b-92e9-5d99b2e0a3a5,7dd35408-eeb6-42ba-9ea2-af405d130988,1ceb5d2a-54bd-4ff5-9b67-0fe412b8f305,35,29.661016949152543,5.338983050847457,18,INR,2025-12-30T03:30:00.000Z
88366a69-9c56-4806-b133-2418acb85619,7dd35408-eeb6-42ba-9ea2-af405d130988,c18bfbcb-7f6d-4011-a77f-2fab25e06d85,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
21a38d43-2512-4609-bf26-186d15e2dab8,7dd35408-eeb6-42ba-9ea2-af405d130988,0da2301d-3c5f-406c-9b2a-1b38d69dc354,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
5ddf2553-0a89-45da-8d0f-5e329738c344,06455d9b-6241-48a2-8d9a-d23b756758e7,4bbb556b-6cae-48d4-8bdc-6d10d9bd4cac,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
0bfb422c-5fbb-4d98-be43-58bf413ff371,06455d9b-6241-48a2-8d9a-d23b756758e7,6ba274be-8800-4ce2-b255-b3294aac0507,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
5c962290-ab73-4e41-9345-93694f70f59a,06455d9b-6241-48a2-8d9a-d23b756758e7,1ceb5d2a-54bd-4ff5-9b67-0fe412b8f305,35,29.661016949152543,5.338983050847457,18,INR,2025-12-30T03:30:00.000Z
29333cd3-7b80-47be-aa3d-4efca798e2fe,06455d9b-6241-48a2-8d9a-d23b756758e7,c18bfbcb-7f6d-4011-a77f-2fab25e06d85,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
28ef1bdc-9b4b-4d92-8ca7-50ea9f05bc0d,06455d9b-6241-48a2-8d9a-d23b756758e7,0da2301d-3c5f-406c-9b2a-1b38d69dc354,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
e5e764d5-dd92-4ed7-af04-e9d72971ad49,a7efc13c-a82a-4fb6-91d2-a27f10331b5f,4bbb556b-6cae-48d4-8bdc-6d10d9bd4cac,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
6c6cd85c-0e8c-4e73-8fbb-fcd2e374c48a,a7efc13c-a82a-4fb6-91d2-a27f10331b5f,6ba274be-8800-4ce2-b255-b3294aac0507,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
fd7dd428-63b4-423a-9ddd-3f017ab7f163,a7efc13c-a82a-4fb6-91d2-a27f10331b5f,1ceb5d2a-54bd-4ff5-9b67-0fe412b8f305,35,29.661016949152543,5.338983050847457,18,INR,2025-12-30T03:30:00.000Z
ebf1b8c9-63cc-41b4-9743-dd89f6cdadde,a7efc13c-a82a-4fb6-91d2-a27f10331b5f,c18bfbcb-7f6d-4011-a77f-2fab25e06d85,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
2595d454-eaf4-4a16-b484-7a57cfdaab32,a7efc13c-a82a-4fb6-91d2-a27f10331b5f,0da2301d-3c5f-406c-9b2a-1b38d69dc354,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
5c85db7d-113d-4628-b880-5a7166e2ffdd,4354cda4-7fc3-44db-a687-43fe127c343d,4bbb556b-6cae-48d4-8bdc-6d10d9bd4cac,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
4cd51fb6-5a61-48ec-8f1b-0268d1fc7ce6,4354cda4-7fc3-44db-a687-43fe127c343d,6ba274be-8800-4ce2-b255-b3294aac0507,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
eaca231a-11a3-4d24-9083-51a640edad0b,4354cda4-7fc3-44db-a687-43fe127c343d,1ceb5d2a-54bd-4ff5-9b67-0fe412b8f305,35,29.661016949152543,5.338983050847457,18,INR,2025-12-30T03:30:00.000Z
260ae20e-209e-4cba-ba92-dc8907ad7ead,4354cda4-7fc3-44db-a687-43fe127c343d,c18bfbcb-7f6d-4011-a77f-2fab25e06d85,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
88ea9cf9-a1a8-4012-a4ac-55ce8022163a,4354cda4-7fc3-44db-a687-43fe127c343d,0da2301d-3c5f-406c-9b2a-1b38d69dc354,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
c25c6dff-3743-4734-965a-ad87d33ed271,15d16347-2f8d-4433-b777-15db543a1bec,4bbb556b-6cae-48d4-8bdc-6d10d9bd4cac,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
78e2377d-79c3-4be5-9b80-a5333e054889,15d16347-2f8d-4433-b777-15db543a1bec,6ba274be-8800-4ce2-b255-b3294aac0507,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
577e0a1e-8fd0-43bb-b23d-60fe25e96839,15d16347-2f8d-4433-b777-15db543a1bec,1ceb5d2a-54bd-4ff5-9b67-0fe412b8f305,35,29.661016949152543,5.338983050847457,18,INR,2025-12-30T03:30:00.000Z
9994582c-6b83-4726-9dfb-51746ce13bf9,15d16347-2f8d-4433-b777-15db543a1bec,c18bfbcb-7f6d-4011-a77f-2fab25e06d85,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
3ab09afe-a2df-4dbd-8ec5-7020e4820f79,15d16347-2f8d-4433-b777-15db543a1bec,0da2301d-3c5f-406c-9b2a-1b38d69dc354,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
aa724149-811b-4c6d-80ec-2053654ea839,7920c717-1869-447a-b21f-e6490c0f37a6,4bbb556b-6cae-48d4-8bdc-6d10d9bd4cac,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
5cc7bda6-0266-4eab-93d0-f5a6a4c0cf31,7920c717-1869-447a-b21f-e6490c0f37a6,6ba274be-8800-4ce2-b255-b3294aac0507,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
817cf8a9-d104-4ba6-8315-59d49605c4b2,7920c717-1869-447a-b21f-e6490c0f37a6,1ceb5d2a-54bd-4ff5-9b67-0fe412b8f305,35,29.661016949152543,5.338983050847457,18,INR,2025-12-30T03:30:00.000Z
38171075-a169-4760-a85a-7fe61ff30ae9,7920c717-1869-447a-b21f-e6490c0f37a6,c18bfbcb-7f6d-4011-a77f-2fab25e06d85,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
eb0c2871-4bd9-4d1d-bdab-0d9b7547bf36,7920c717-1869-447a-b21f-e6490c0f37a6,0da2301d-3c5f-406c-9b2a-1b38d69dc354,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
f82f0f79-b39f-447a-bf39-9a6704a0b21a,dd0aa821-ebf2-47d6-a93d-a0cafef652fe,4bbb556b-6cae-48d4-8bdc-6d10d9bd4cac,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
22886262-3452-4e5b-bbe2-29853f3ba5a8,dd0aa821-ebf2-47d6-a93d-a0cafef652fe,6ba274be-8800-4ce2-b255-b3294aac0507,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
6f7225e8-8260-4ad9-9631-81927b477f4a,dd0aa821-ebf2-47d6-a93d-a0cafef652fe,1ceb5d2a-54bd-4ff5-9b67-0fe412b8f305,35,29.661016949152543,5.338983050847457,18,INR,2025-12-30T03:30:00.000Z
879acc95-44a7-4ba7-a73e-9a8b5b7d2f2f,dd0aa821-ebf2-47d6-a93d-a0cafef652fe,c18bfbcb-7f6d-4011-a77f-2fab25e06d85,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
c975eead-3580-4399-87f4-d6ceff3b4ac6,dd0aa821-ebf2-47d6-a93d-a0cafef652fe,0da2301d-3c5f-406c-9b2a-1b38d69dc354,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
795ea87f-9e2e-4714-9dd5-8be52a7a5c82,8521c650-6073-4502-bbda-0bf4aa98307a,4bbb556b-6cae-48d4-8bdc-6d10d9bd4cac,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
fab6b6fa-f54b-43ed-a77c-e0dee9795d64,8521c650-6073-4502-bbda-0bf4aa98307a,6ba274be-8800-4ce2-b255-b3294aac0507,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
ce9b1ae4-30ef-4895-a76a-ab4bffd0d6cc,8521c650-6073-4502-bbda-0bf4aa98307a,1ceb5d2a-54bd-4ff5-9b67-0fe412b8f305,35,29.661016949152543,5.338983050847457,18,INR,2025-12-30T03:30:00.000Z
570172ad-ee0c-45e3-aa57-f0412e4bc0f5,8521c650-6073-4502-bbda-0bf4aa98307a,c18bfbcb-7f6d-4011-a77f-2fab25e06d85,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
b04c0d5e-1d59-4cc0-aeeb-fde60e40994a,8521c650-6073-4502-bbda-0bf4aa98307a,0da2301d-3c5f-406c-9b2a-1b38d69dc354,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
04f5a23b-e511-4283-b6fd-c404ebe056f9,e5ddc066-a8f8-4280-979d-14b858f85e15,4bbb556b-6cae-48d4-8bdc-6d10d9bd4cac,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
02caecb6-4b8a-4986-ada8-bd12894ea1ed,e5ddc066-a8f8-4280-979d-14b858f85e15,6ba274be-8800-4ce2-b255-b3294aac0507,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
675397f7-29ee-4160-8227-bbd30be32c5d,e5ddc066-a8f8-4280-979d-14b858f85e15,1ceb5d2a-54bd-4ff5-9b67-0fe412b8f305,35,29.661016949152543,5.338983050847457,18,INR,2025-12-30T03:30:00.000Z
1c85ff3e-a17a-42ce-8cb5-e8959ba7507f,e5ddc066-a8f8-4280-979d-14b858f85e15,c18bfbcb-7f6d-4011-a77f-2fab25e06d85,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
2c958c16-f23b-4bc5-9386-9c3e4987dc58,e5ddc066-a8f8-4280-979d-14b858f85e15,0da2301d-3c5f-406c-9b2a-1b38d69dc354,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
219ae21c-6660-4a90-883b-63948afe79dd,33ff9c65-e40f-4a4e-838f-ff360dc90b6e,4bbb556b-6cae-48d4-8bdc-6d10d9bd4cac,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
c45de718-71d1-44bb-8b4e-a5e251d59f44,33ff9c65-e40f-4a4e-838f-ff360dc90b6e,6ba274be-8800-4ce2-b255-b3294aac0507,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
5ac9ee4f-0b87-420c-b7ab-f3037bfaf8e4,33ff9c65-e40f-4a4e-838f-ff360dc90b6e,1ceb5d2a-54bd-4ff5-9b67-0fe412b8f305,35,29.661016949152543,5.338983050847457,18,INR,2025-12-30T03:30:00.000Z
29dbb929-28fb-4569-aef9-5c79ed7b5d0e,33ff9c65-e40f-4a4e-838f-ff360dc90b6e,c18bfbcb-7f6d-4011-a77f-2fab25e06d85,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
55c18b3c-8854-4e1f-b357-14fa516312a2,33ff9c65-e40f-4a4e-838f-ff360dc90b6e,0da2301d-3c5f-406c-9b2a-1b38d69dc354,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
c7e61e28-b662-47de-8574-f9a0196297b0,8c5d7c71-f09a-4399-aae3-f28623a5d8a2,4bbb556b-6cae-48d4-8bdc-6d10d9bd4cac,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
61aa24f9-e1cf-4bf7-8417-2cc87b624e8e,8c5d7c71-f09a-4399-aae3-f28623a5d8a2,6ba274be-8800-4ce2-b255-b3294aac0507,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
eb57e332-e35a-4a4d-8d87-c808362a256e,8c5d7c71-f09a-4399-aae3-f28623a5d8a2,1ceb5d2a-54bd-4ff5-9b67-0fe412b8f305,35,29.661016949152543,5.338983050847457,18,INR,2025-12-30T03:30:00.000Z
c1c12acf-de1e-4cca-b4e6-e0b3b99f5791,8c5d7c71-f09a-4399-aae3-f28623a5d8a2,c18bfbcb-7f6d-4011-a77f-2fab25e06d85,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
973db269-8cb3-4e07-a913-58342404ed30,8c5d7c71-f09a-4399-aae3-f28623a5d8a2,0da2301d-3c5f-406c-9b2a-1b38d69dc354,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
0c50eb6d-7ea2-4660-a80d-239f1a25bc24,ce98c445-0247-460d-a0a8-f8b5957daa05,4bbb556b-6cae-48d4-8bdc-6d10d9bd4cac,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
cd3ea15c-988e-425e-a6e5-c458a6ec71a8,ce98c445-0247-460d-a0a8-f8b5957daa05,6ba274be-8800-4ce2-b255-b3294aac0507,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
8c938d5d-9299-4e82-870a-bf05f383a06f,ce98c445-0247-460d-a0a8-f8b5957daa05,1ceb5d2a-54bd-4ff5-9b67-0fe412b8f305,35,29.661016949152543,5.338983050847457,18,INR,2025-12-30T03:30:00.000Z
13f5d713-ff45-4e9e-98e7-f85b3ee822c1,ce98c445-0247-460d-a0a8-f8b5957daa05,c18bfbcb-7f6d-4011-a77f-2fab25e06d85,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
5f3ec832-e3f0-4281-934b-67d1f10f27ee,ce98c445-0247-460d-a0a8-f8b5957daa05,0da2301d-3c5f-406c-9b2a-1b38d69dc354,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
f8f8c2cb-ae23-4606-a6a2-b8a4dda274ae,88497a41-a019-4238-aa8a-1ae14af7565f,4bbb556b-6cae-48d4-8bdc-6d10d9bd4cac,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
c260fd91-6c78-4ba5-9d94-87afbb3aef3c,88497a41-a019-4238-aa8a-1ae14af7565f,6ba274be-8800-4ce2-b255-b3294aac0507,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
c4b937aa-43af-473d-9081-1f29d39f6f76,88497a41-a019-4238-aa8a-1ae14af7565f,1ceb5d2a-54bd-4ff5-9b67-0fe412b8f305,35,29.661016949152543,5.338983050847457,18,INR,2025-12-30T03:30:00.000Z
8c060c2d-6eb7-4412-b5fe-f123ea0237bd,88497a41-a019-4238-aa8a-1ae14af7565f,c18bfbcb-7f6d-4011-a77f-2fab25e06d85,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
a57cc0f8-7c3b-4411-86dd-01fb01be246d,88497a41-a019-4238-aa8a-1ae14af7565f,0da2301d-3c5f-406c-9b2a-1b38d69dc354,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
3b2bc9d3-27e6-42c6-baf9-78542db61062,342f11f9-6546-4a11-8f5c-1c797e61e428,4bbb556b-6cae-48d4-8bdc-6d10d9bd4cac,37,31.35593220338983,5.6440677966101696,18,INR,2025-12-30T03:30:00.000Z
